word	total	char_fix	char_issue	ne_score	ne_label
stærkt	85			0.05	lowercase
virkelig	85			0.05	lowercase
deroppe	84			0.05	lowercase
følger	84			0.05	lowercase
græde	84			0.05	lowercase
sove	84			0.05	lowercase
trak	84			0.05	lowercase
lader	83			0.05	lowercase
lyse	83			0.05	lowercase
ombord	83			0.05	lowercase
sandt	83			0.05	lowercase
baade	82			0.05	lowercase
duftende	82			0.05	lowercase
fornam	82			0.05	lowercase
fører	82			0.05	lowercase
levede	82			0.05	lowercase
lægge	82			0.05	lowercase
taler	82			0.05	lowercase
bestemt	81			0.05	lowercase
brændende	81			0.05	lowercase
falder	81			0.05	lowercase
fortæller	81			0.05	lowercase
føler	81			0.05	lowercase
lystigt	81			0.05	lowercase
voxte	81			0.05	lowercase
bange	80			0.05	lowercase
fine	80			0.05	lowercase
hundrede	80			0.05	lowercase
høist	80			0.05	lowercase
mangen	80			0.05	lowercase
opfyldt	80			0.05	lowercase
skinnende	80			0.05	lowercase
turde	80			0.05	lowercase
anderledes	79			0.05	lowercase
dansk	79			0.05	lowercase
naae	79			0.05	lowercase
rød	79			0.05	lowercase
vred	79			0.05	lowercase
endogsaa	78			0.05	lowercase
flyver	78			0.05	lowercase
frisk	78			0.05	lowercase
læst	78			0.05	lowercase
nyt	78			0.05	lowercase
onde	78			0.05	lowercase
reent	78			0.05	lowercase
reist	78			0.05	lowercase
skeet	78			0.05	lowercase
spille	78			0.05	lowercase
sætter	78			0.05	lowercase
tænkt	78			0.05	lowercase
fremmede	77			0.05	lowercase
skrive	77			0.05	lowercase
slaae	77			0.05	lowercase
kalder	76			0.05	lowercase
nøgne	76			0.05	lowercase
sees	76			0.05	lowercase
stige	76			0.05	lowercase
stolte	76			0.05	lowercase
vistnok	76			0.05	lowercase
bleven	75			0.05	lowercase
glemt	75			0.05	lowercase
trykkede	75			0.05	lowercase
viser	75			0.05	lowercase
blæste	74			0.05	lowercase
derfra	74			0.05	lowercase
hverken	74			0.05	lowercase
lever	74			0.05	lowercase
lykkelig	74			0.05	lowercase
stolt	74			0.05	lowercase
straalede	74			0.05	lowercase
deiligste	73			0.05	lowercase
døer	73			0.05	lowercase
klar	73			0.05	lowercase
nikkede	73			0.05	lowercase
bevægede	72			0.05	lowercase
eengang	72			0.05	lowercase
fri	72			0.05	lowercase
talt	72			0.05	lowercase
bedrøvet	71			0.05	lowercase
bedst	71			0.05	lowercase
dreiede	71			0.05	lowercase
drikke	71			0.05	lowercase
glemme	71			0.05	lowercase
kolde	71			0.05	lowercase
mødte	71			0.05	lowercase
rigtig	71			0.05	lowercase
rullede	71			0.05	lowercase
sex	71			0.05	lowercase
skinner	71			0.05	lowercase
vaade	71			0.05	lowercase
altfor	70			0.05	lowercase
bærer	70			0.05	lowercase
faa	70			0.05	lowercase
hiin	70			0.05	lowercase
husker	70			0.05	lowercase
lide	70			0.05	lowercase
udtalte	70			0.05	lowercase
ventede	70			0.05	lowercase
ældre	70			0.05	lowercase
ak	69			0.05	lowercase
brænder	69			0.05	lowercase
evig	69			0.05	lowercase
fortalt	69			0.05	lowercase
mægtig	69			0.05	lowercase
neppe	69			0.05	lowercase
nærmere	69			0.05	lowercase
ægte	69			0.05	lowercase
fleste	68			0.05	lowercase
glemte	68			0.05	lowercase
rystede	68			0.05	lowercase
søde	68			0.05	lowercase
aaben	67			0.05	lowercase
brede	67			0.05	lowercase
brød	67			0.05	lowercase
dernede	67			0.05	lowercase
fattig	67			0.05	lowercase
forlod	67			0.05	lowercase
langs	67			0.05	lowercase
løbe	67			0.05	lowercase
megen	67			0.05	lowercase
søge	67			0.05	lowercase
trængte	67			0.05	lowercase
vidt	67			0.05	lowercase
aabnede	66			0.05	lowercase
drømte	66			0.05	lowercase
loe	66			0.05	lowercase
nærmede	66			0.05	lowercase
tro	66			0.05	lowercase
vær	66			0.05	lowercase
derude	65			0.05	lowercase
groer	65			0.05	lowercase
lyder	65			0.05	lowercase
rigt	65			0.05	lowercase
underligt	65			0.05	lowercase
enhver	64			0.05	lowercase
fremmed	64			0.05	lowercase
gammelt	64			0.05	lowercase
rørte	64			0.05	lowercase
vandrede	64			0.05	lowercase
bekjendt	63			0.05	lowercase
klinger	63			0.05	lowercase
koldt	63			0.05	lowercase
løfte	63			0.05	lowercase
seilede	63			0.05	lowercase
skeer	63			0.05	lowercase
skjøndt	63			0.05	lowercase
standsede	63			0.05	lowercase
tusinde	63			0.05	lowercase
fornemme	62			0.05	lowercase
hænger	62			0.05	lowercase
læser	62			0.05	lowercase
pludselig	62			0.05	lowercase
rette	62			0.05	lowercase
smaae	62			0.05	lowercase
styrtede	62			0.05	lowercase
stærkere	62			0.05	lowercase
voxe	62			0.05	lowercase
bleg	61			0.05	lowercase
inderlig	61			0.05	lowercase
længere	61			0.05	lowercase
milde	61			0.05	lowercase
vende	61			0.05	lowercase
blot	60			0.05	lowercase
bygge	60			0.05	lowercase
høi	60			0.05	lowercase
kjøre	60			0.05	lowercase
rask	60			0.05	lowercase
syv	60			0.05	lowercase
tydeligt	60			0.05	lowercase
vaagnede	60			0.05	lowercase
glade	59			0.05	lowercase
hvo	59			0.05	lowercase
ofte	59			0.05	lowercase
syg	59			0.05	lowercase
ti	59			0.05	lowercase
voxer	59			0.05	lowercase
broget	58			0.05	lowercase
herinde	58			0.05	lowercase
kongelige	58			0.05	lowercase
lee	58			0.05	lowercase
tidligere	58			0.05	lowercase
vente	58			0.05	lowercase
blaae	57			0.05	lowercase
boe	57			0.05	lowercase
brune	57			0.05	lowercase
evige	57			0.05	lowercase
fat	57			0.05	lowercase
forsvandt	57			0.05	lowercase
gyldne	57			0.05	lowercase
skreg	57			0.05	lowercase
gjentog	56			0.05	lowercase
klædte	56			0.05	lowercase
løber	56			0.05	lowercase
muligt	56			0.05	lowercase
omtrent	56			0.05	lowercase
pegede	56			0.05	lowercase
snevre	56			0.05	lowercase
spanske	56			0.05	lowercase
stak	56			0.05	lowercase
begynder	55			0.05	lowercase
deraf	55			0.05	lowercase
dersom	55			0.05	lowercase
endelig	55			0.05	lowercase
føle	55			0.05	lowercase
græske	55			0.05	lowercase
hverandre	55			0.05	lowercase
inderligt	55			0.05	lowercase
kjær	55			0.05	lowercase
la	55			0.05	lowercase
ladet	55			0.05	lowercase
lukkede	55			0.05	lowercase
lægger	55			0.05	lowercase
meente	55			0.05	lowercase
mon	55			0.05	lowercase
reiser	55			0.05	lowercase
springe	55			0.05	lowercase
venligt	55			0.05	lowercase
drage	54			0.05	lowercase
fandtes	54			0.05	lowercase
forlade	54			0.05	lowercase
hæver	54			0.05	lowercase
høieste	54			0.05	lowercase
kjendt	54			0.05	lowercase
langsomt	54			0.05	lowercase
mørkt	54			0.05	lowercase
opad	54			0.05	lowercase
skjulte	54			0.05	lowercase
toge	54			0.05	lowercase
træt	54			0.05	lowercase
baaret	53			0.05	lowercase
beder	53			0.05	lowercase
lave	53			0.05	lowercase
løfter	53			0.05	lowercase
mørk	53			0.05	lowercase
udstrakte	53			0.05	lowercase
velsignet	53			0.05	lowercase
fuldt	52			0.05	lowercase
henimod	52			0.05	lowercase
hviler	52			0.05	lowercase
igaar	52			0.05	lowercase
klinge	52			0.05	lowercase
strækker	52			0.05	lowercase
traf	52			0.05	lowercase
tung	52			0.05	lowercase
vender	52			0.05	lowercase
vinde	52			0.05	lowercase
bede	51			0.05	lowercase
drev	51			0.05	lowercase
jog	51			0.05	lowercase
lystige	51			0.05	lowercase
mest	51			0.05	lowercase
mødes	51			0.05	lowercase
sover	51			0.05	lowercase
stiger	51			0.05	lowercase
stillet	51			0.05	lowercase
betragtede	50			0.05	lowercase
derover	50			0.05	lowercase
evigt	50			0.05	lowercase
forunderligt	50			0.05	lowercase
ha	50			0.05	lowercase
halve	50			0.05	lowercase
hænge	50			0.05	lowercase
hør	50			0.05	lowercase
kommen	50			0.05	lowercase
lette	50			0.05	lowercase
rigtigt	50			0.05	lowercase
synker	50			0.05	lowercase
bløde	49			0.05	lowercase
egentlig	49			0.05	lowercase
forunderlig	49			0.05	lowercase
fuld	49			0.05	lowercase
griber	49			0.05	lowercase
imøde	49			0.05	lowercase
indenfor	49			0.05	lowercase
klædt	49			0.05	lowercase
mener	49			0.05	lowercase
skarpe	49			0.05	lowercase
straalende	49			0.05	lowercase
uagtet	49			0.05	lowercase
blevne	48			0.05	lowercase
dybere	48			0.05	lowercase
huske	48			0.05	lowercase
kastet	48			0.05	lowercase
komne	48			0.05	lowercase
kunnet	48			0.05	lowercase
strømmede	48			0.05	lowercase
væltede	48			0.05	lowercase
ældste	48			0.05	lowercase
brænde	47			0.05	lowercase
bør	47			0.05	lowercase
dengang	47			0.05	lowercase
derovre	47			0.05	lowercase
egne	47			0.05	lowercase
forladt	47			0.05	lowercase
korte	47			0.05	lowercase
lyser	47			0.05	lowercase
lystig	47			0.05	lowercase
ondt	47			0.05	lowercase
rig	47			0.05	lowercase
taus	47			0.05	lowercase
vildt	47			0.05	lowercase
bruge	46			0.05	lowercase
ført	46			0.05	lowercase
idetmindste	46			0.05	lowercase
liden	46			0.05	lowercase
tungt	46			0.05	lowercase
øverst	46			0.05	lowercase
bred	45			0.05	lowercase
dannede	45			0.05	lowercase
grøn	45			0.05	lowercase
hjelpe	45			0.05	lowercase
hæve	45			0.05	lowercase
mild	45			0.05	lowercase
mildt	45			0.05	lowercase
nærmeste	45			0.05	lowercase
rev	45			0.05	lowercase
tyve	45			0.05	lowercase
uhyre	45			0.05	lowercase
varmt	45			0.05	lowercase
yngste	45			0.05	lowercase
bød	44			0.05	lowercase
eensomme	44			0.05	lowercase
endt	44			0.05	lowercase
franske	44			0.05	lowercase
fyldte	44			0.05	lowercase
indtil	44			0.05	lowercase
reen	44			0.05	lowercase
steeg	44			0.05	lowercase
stillede	44			0.05	lowercase
tykke	44			0.05	lowercase
derop	43			0.05	lowercase
dyb	43			0.05	lowercase
elskede	43			0.05	lowercase
forekom	43			0.05	lowercase
havt	43			0.05	lowercase
hvidt	43			0.05	lowercase
hvorhen	43			0.05	lowercase
ihjel	43			0.05	lowercase
lærte	43			0.05	lowercase
salig	43			0.05	lowercase
skjød	43			0.05	lowercase
skjøn	43			0.05	lowercase
stirrede	43			0.05	lowercase
uendelig	43			0.05	lowercase
besøgte	42			0.05	lowercase
blandt	42			0.05	lowercase
blanke	42			0.05	lowercase
fornøiet	42			0.05	lowercase
fromme	42			0.05	lowercase
istand	42			0.05	lowercase
lykkelige	42			0.05	lowercase
lære	42			0.05	lowercase
malet	42			0.05	lowercase
samlede	42			0.05	lowercase
sender	42			0.05	lowercase
siig	42			0.05	lowercase
smukkeste	42			0.05	lowercase
staaet	42			0.05	lowercase
svingede	42			0.05	lowercase
bandt	41			0.05	lowercase
drak	41			0.05	lowercase
enkelt	41			0.05	lowercase
gjemte	41			0.05	lowercase
hvile	41			0.05	lowercase
kaster	41			0.05	lowercase
leer	41			0.05	lowercase
legede	41			0.05	lowercase
lukket	41			0.05	lowercase
prægtig	41			0.05	lowercase
sendte	41			0.05	lowercase
slaaet	41			0.05	lowercase
spørge	41			0.05	lowercase
særdeles	41			0.05	lowercase
ønskede	41			0.05	lowercase
arme	40			0.05	lowercase
derind	40			0.05	lowercase
herligt	40			0.05	lowercase
hjalp	40			0.05	lowercase
lært	40			0.05	lowercase
nylig	40			0.05	lowercase
nævne	40			0.05	lowercase
ovre	40			0.05	lowercase
skete	40			0.05	lowercase
skilles	40			0.05	lowercase
skriver	40			0.05	lowercase
slippe	40			0.05	lowercase
stødte	40			0.05	lowercase
svømmede	40			0.05	lowercase
syge	40			0.05	lowercase
venter	40			0.05	lowercase
vundet	40			0.05	lowercase
aabner	39			0.05	lowercase
fulgt	39			0.05	lowercase
fyldt	39			0.05	lowercase
gled	39			0.05	lowercase
hellig	39			0.05	lowercase
heroppe	39			0.05	lowercase
hurtigt	39			0.05	lowercase
høres	39			0.05	lowercase
leende	39			0.05	lowercase
levet	39			0.05	lowercase
lukke	39			0.05	lowercase
løs	39			0.05	lowercase
løse	39			0.05	lowercase
mærkede	39			0.05	lowercase
opfyldte	39			0.05	lowercase
otte	39			0.05	lowercase
pludseligt	39			0.05	lowercase
rakte	39			0.05	lowercase
rene	39			0.05	lowercase
rullende	39			0.05	lowercase
seile	39			0.05	lowercase
sidst	39			0.05	lowercase
tag	39			0.05	lowercase
trække	39			0.05	lowercase
vedblev	39			0.05	lowercase
vis	39			0.05	lowercase
ønsker	39			0.05	lowercase
an	38			0.05	lowercase
blege	38			0.05	lowercase
bredte	38			0.05	lowercase
brusende	38			0.05	lowercase
eensom	38			0.05	lowercase
følt	38			0.05	lowercase
gives	38			0.05	lowercase
groe	38			0.05	lowercase
græder	38			0.05	lowercase
hurtig	38			0.05	lowercase
hvilede	38			0.05	lowercase
mangt	38			0.05	lowercase
naaer	38			0.05	lowercase
prægtigt	38			0.05	lowercase
prøve	38			0.05	lowercase
rolig	38			0.05	lowercase
rundtom	38			0.05	lowercase
samle	38			0.05	lowercase
skinne	38			0.05	lowercase
svævede	38			0.05	lowercase
svævende	38			0.05	lowercase
svømme	38			0.05	lowercase
sødt	38			0.05	lowercase
tabt	38			0.05	lowercase
vild	38			0.05	lowercase
værre	38			0.05	lowercase
ædle	38			0.05	lowercase
øde	38			0.05	lowercase
drømmer	37			0.05	lowercase
eensomt	37			0.05	lowercase
grønt	37			0.05	lowercase
haarde	37			0.05	lowercase
haardt	37			0.05	lowercase
klappede	37			0.05	lowercase
lege	37			0.05	lowercase
lo	37			0.05	lowercase
løst	37			0.05	lowercase
røre	37			0.05	lowercase
sand	37			0.05	lowercase
søger	37			0.05	lowercase
tabte	37			0.05	lowercase
tidlige	37			0.05	lowercase
udtale	37			0.05	lowercase
forandret	36			0.05	lowercase
forskrækket	36			0.05	lowercase
herop	36			0.05	lowercase
kaste	36			0.05	lowercase
kold	36			0.05	lowercase
red	36			0.05	lowercase
saadanne	36			0.05	lowercase
skyde	36			0.05	lowercase
staaende	36			0.05	lowercase
tydske	36			0.05	lowercase
udstrakt	36			0.05	lowercase
uendelige	36			0.05	lowercase
uskyldig	36			0.05	lowercase
brast	35			0.05	lowercase
bygget	35			0.05	lowercase
færdig	35			0.05	lowercase
glemmer	35			0.05	lowercase
grædt	35			0.05	lowercase
halvt	35			0.05	lowercase
møde	35			0.05	lowercase
oven	35			0.05	lowercase
riig	35			0.05	lowercase
ringede	35			0.05	lowercase
rører	35			0.05	lowercase
sikkert	35			0.05	lowercase
sluttede	35			0.05	lowercase
svare	35			0.05	lowercase
underlig	35			0.05	lowercase
usynlig	35			0.05	lowercase
ærligt	35			0.05	lowercase
bryder	34			0.05	lowercase
bygger	34			0.05	lowercase
bøier	34			0.05	lowercase
danne	34			0.05	lowercase
eier	34			0.05	lowercase
elske	34			0.05	lowercase
fjerne	34			0.05	lowercase
forsikkrede	34			0.05	lowercase
forstaaet	34			0.05	lowercase
hed	34			0.05	lowercase
helst	34			0.05	lowercase
idag	34			0.05	lowercase
iøvrigt	34			0.05	lowercase
kaldtes	34			0.05	lowercase
malede	34			0.05	lowercase
raske	34			0.05	lowercase
samlet	34			0.05	lowercase
spiller	34			0.05	lowercase
taale	34			0.05	lowercase
tolv	34			0.05	lowercase
tænk	34			0.05	lowercase
vandt	34			0.05	lowercase
faldet	33			0.05	lowercase
fiin	33			0.05	lowercase
flade	33			0.05	lowercase
gad	33			0.05	lowercase
gift	33			0.05	lowercase
hedder	33			0.05	lowercase
hente	33			0.05	lowercase
hoppede	33			0.05	lowercase
huskede	33			0.05	lowercase
lysende	33			0.05	lowercase
net	33			0.05	lowercase
ni	33			0.05	lowercase
pyntede	33			0.05	lowercase
sjunget	33			0.05	lowercase
smilede	33			0.05	lowercase
straaler	33			0.05	lowercase
sukkede	33			0.05	lowercase
synke	33			0.05	lowercase
tyk	33			0.05	lowercase
besøge	32			0.05	lowercase
drømme	32			0.05	lowercase
endte	32			0.05	lowercase
fødtes	32			0.05	lowercase
giv	32			0.05	lowercase
gjemmer	32			0.05	lowercase
inden	32			0.05	lowercase
italienske	32			0.05	lowercase
kysser	32			0.05	lowercase
ligget	32			0.05	lowercase
malerisk	32			0.05	lowercase
ond	32			0.05	lowercase
prangede	32			0.05	lowercase
rider	32			0.05	lowercase
runde	32			0.05	lowercase
samt	32			0.05	lowercase
spise	32			0.05	lowercase
tillige	32			0.05	lowercase
trænge	32			0.05	lowercase
tusind	32			0.05	lowercase
tydsk	32			0.05	lowercase
umuligt	32			0.05	lowercase
vakte	32			0.05	lowercase
vendt	32			0.05	lowercase
blæser	31			0.05	lowercase
drive	31			0.05	lowercase
dødt	31			0.05	lowercase
flød	31			0.05	lowercase
forrige	31			0.05	lowercase
fulde	31			0.05	lowercase
iaften	31			0.05	lowercase
ilde	31			0.05	lowercase
itu	31			0.05	lowercase
kjærligt	31			0.05	lowercase
ligner	31			0.05	lowercase
lovet	31			0.05	lowercase
mødtes	31			0.05	lowercase
selve	31			0.05	lowercase
skabt	31			0.05	lowercase
skjult	31			0.05	lowercase
sligt	31			0.05	lowercase
spørger	31			0.05	lowercase
tyrkiske	31			0.05	lowercase
udmærket	31			0.05	lowercase
varm	31			0.05	lowercase
virke	31			0.05	lowercase
aabent	30			0.05	lowercase
begynde	30			0.05	lowercase
dobbelt	30			0.05	lowercase
farer	30			0.05	lowercase
forgyldte	30			0.05	lowercase
frit	30			0.05	lowercase
førtes	30			0.05	lowercase
galt	30			0.05	lowercase
givne	30			0.05	lowercase
hjælpe	30			0.05	lowercase
lovede	30			0.05	lowercase
lyde	30			0.05	lowercase
male	30			0.05	lowercase
naaet	30			0.05	lowercase
ride	30			0.05	lowercase
seent	30			0.05	lowercase
skar	30			0.05	lowercase
skrevne	30			0.05	lowercase
springer	30			0.05	lowercase
tændt	30			0.05	lowercase
v	30			0.05	lowercase
viist	30			0.05	lowercase
banker	29			0.05	lowercase
bestandig	29			0.05	lowercase
besøgt	29			0.05	lowercase
bevæget	29			0.05	lowercase
briste	29			0.05	lowercase
bryde	29			0.05	lowercase
christne	29			0.05	lowercase
dandser	29			0.05	lowercase
elleve	29			0.05	lowercase
foldede	29			0.05	lowercase
frembyder	29			0.05	lowercase
frembød	29			0.05	lowercase
gid	29			0.05	lowercase
græsk	29			0.05	lowercase
interessant	29			0.05	lowercase
italiensk	29			0.05	lowercase
knugede	29			0.05	lowercase
livlig	29			0.05	lowercase
lykkeligt	29			0.05	lowercase
modtage	29			0.05	lowercase
overalt	29			0.05	lowercase
roligt	29			0.05	lowercase
saalænge	29			0.05	lowercase
sande	29			0.05	lowercase
skyndte	29			0.05	lowercase
tilsengs	29			0.05	lowercase
underlige	29			0.05	lowercase
velsignede	29			0.05	lowercase
yngre	29			0.05	lowercase
øverste	29			0.05	lowercase
bankede	28			0.05	lowercase
bundet	28			0.05	lowercase
drager	28			0.05	lowercase
ender	28			0.05	lowercase
engelske	28			0.05	lowercase
frygte	28			0.05	lowercase
fælt	28			0.05	lowercase
glæde	28			0.05	lowercase
herlige	28			0.05	lowercase
hvormed	28			0.05	lowercase
hvorved	28			0.05	lowercase
hørtes	28			0.05	lowercase
kaldet	28			0.05	lowercase
kaldt	28			0.05	lowercase
krøb	28			0.05	lowercase
kysse	28			0.05	lowercase
liggende	28			0.05	lowercase
ovenover	28			0.05	lowercase
skue	28			0.05	lowercase
spiste	28			0.05	lowercase
svømmende	28			0.05	lowercase
særligt	28			0.05	lowercase
tause	28			0.05	lowercase
tidlig	28			0.05	lowercase
traadt	28			0.05	lowercase
trofast	28			0.05	lowercase
trænger	28			0.05	lowercase
tyrkisk	28			0.05	lowercase
vovede	28			0.05	lowercase
voxet	28			0.05	lowercase
behøver	27			0.05	lowercase
bruste	27			0.05	lowercase
daarligt	27			0.05	lowercase
daglig	27			0.05	lowercase
dunkle	27			0.05	lowercase
eie	27			0.05	lowercase
flagrede	27			0.05	lowercase
forsvinder	27			0.05	lowercase
fæle	27			0.05	lowercase
gave	27			0.05	lowercase
herom	27			0.05	lowercase
herved	27			0.05	lowercase
iler	27			0.05	lowercase
lys	27			0.05	lowercase
manglede	27			0.05	lowercase
nys	27			0.05	lowercase
ruller	27			0.05	lowercase
rund	27			0.05	lowercase
saameget	27			0.05	lowercase
sendt	27			0.05	lowercase
siddet	27			0.05	lowercase
smaat	27			0.05	lowercase
styrte	27			0.05	lowercase
susede	27			0.05	lowercase
svæve	27			0.05	lowercase
tynde	27			0.05	lowercase
und	27			0.05	lowercase
visne	27			0.05	lowercase
ærlig	27			0.05	lowercase
øinede	27			0.05	lowercase
berømte	26			0.05	lowercase
bestemte	26			0.05	lowercase
desuden	26			0.05	lowercase
elsket	26			0.05	lowercase
erkjende	26			0.05	lowercase
ethvert	26			0.05	lowercase
fattigt	26			0.05	lowercase
flyvende	26			0.05	lowercase
forklare	26			0.05	lowercase
glædede	26			0.05	lowercase
herind	26			0.05	lowercase
hine	26			0.05	lowercase
hvoraf	26			0.05	lowercase
høire	26			0.05	lowercase
jublede	26			0.05	lowercase
kraftige	26			0.05	lowercase
lignede	26			0.05	lowercase
løftet	26			0.05	lowercase
miste	26			0.05	lowercase
oplevet	26			0.05	lowercase
passe	26			0.05	lowercase
seiler	26			0.05	lowercase
skrækkeligt	26			0.05	lowercase
standser	26			0.05	lowercase
sættes	26			0.05	lowercase
tilfreds	26			0.05	lowercase
usynlige	26			0.05	lowercase
voxede	26			0.05	lowercase
yderste	26			0.05	lowercase
østerrigske	26			0.05	lowercase
aabnet	25			0.05	lowercase
bestille	25			0.05	lowercase
bestod	25			0.05	lowercase
blodig	25			0.05	lowercase
fjorten	25			0.05	lowercase
forlanger	25			0.05	lowercase
frie	25			0.05	lowercase
he	25			0.05	lowercase
hede	25			0.05	lowercase
herhid	25			0.05	lowercase
hængende	25			0.05	lowercase
in	25			0.05	lowercase
maattet	25			0.05	lowercase
nærmer	25			0.05	lowercase
rækker	25			0.05	lowercase
siddende	25			0.05	lowercase
skikkelige	25			0.05	lowercase
skudt	25			0.05	lowercase
slutte	25			0.05	lowercase
storartet	25			0.05	lowercase
stormende	25			0.05	lowercase
strække	25			0.05	lowercase
styrede	25			0.05	lowercase
svulmer	25			0.05	lowercase
svæver	25			0.05	lowercase
sælsomt	25			0.05	lowercase
tilside	25			0.05	lowercase
tomme	25			0.05	lowercase
troet	25			0.05	lowercase
udkom	25			0.05	lowercase
vælte	25			0.05	lowercase
begravet	24			0.05	lowercase
betragter	24			0.05	lowercase
blomstrede	24			0.05	lowercase
burde	24			0.05	lowercase
di	24			0.05	lowercase
forunderlige	24			0.05	lowercase
fromt	24			0.05	lowercase
fødes	24			0.05	lowercase
glimrende	24			0.05	lowercase
glindsende	24			0.05	lowercase
heftig	24			0.05	lowercase
heri	24			0.05	lowercase
hilsede	24			0.05	lowercase
hurtigere	24			0.05	lowercase
hvorpaa	24			0.05	lowercase
hyggeligt	24			0.05	lowercase
jage	24			0.05	lowercase
kloge	24			0.05	lowercase
kulsorte	24			0.05	lowercase
ligne	24			0.05	lowercase
læses	24			0.05	lowercase
naturligviis	24			0.05	lowercase
nydeligt	24			0.05	lowercase
omgivet	24			0.05	lowercase
prøvet	24			0.05	lowercase
rigeste	24			0.05	lowercase
saare	24			0.05	lowercase
