word	char_issue
Aftenstund	sb.
Aftensuk	sb.
aftensval	adj.
Aftensvale	sb.
Aftensvaling	sb.
Aftensvarsel	sb.
Aftensværm	sb.
Aftensværmer	sb.
Aftensæde	sb.
Aftente	sb.
Aftentid	sb.
Aftentime	sb.
Aftentur	sb.
Aftenunderholdning	sb.
Aftenvarsel	sb.
Aftenvej	sb.
Aftenvind	sb.
After	sb.
aftinge	v.
aftinne	v.
aftippe	v.
aftjadre	v.
aftjene	v.
aftne	v.
Aftning	sb.
afto	v.
aftone	v.
aftrappe	v.
aftrodse	v.
aftrone	v.
aftroppe	v.
aftrue	v.
aftrygle	v.
Aftryk	sb.
aftrykke	v.
Aftrykker	sb.
Aftræd	sb.
aftræde	v.
Aftrædelses-	i ssgr.
Aftrædelseslejlighed	sb.
Aftrædelsesplads	sb.
Aftrædelsesværelse	sb.
Aftræk	sb.
aftrække	v.
Aftrækker	sb.
Aftrækkerblik	sb.
Aftrækkerbøjle	sb.
Aftrækkerfil	sb.
Aftrækkerfjer	sb.
Aftrækkerline	sb.
Aftrækkersnor	sb.
Aftrækkerstang	sb.
Aftrækkersten	sb.
aftrætte	v.
aftvinge	v.
aftviste	v.
aftvætte	v.
aftynde	v.
Aftægt	sb.
Aftægtsbo	sb.
Aftægtsfolk	sb.pl.
Aftægtsforhold	sb.
Aftægtshus	sb.
Aftægtskone	sb.
Aftægtskontrakt	sb.
Aftægtsmand	sb.
Aftægtssted	sb.
aftælle	v.
aftæppe	v.
aftærske	v.
aftøjre	v.
aftømme	v.
aftømme	v.
aftørre	v.
afvalme	v.
afvande	v.
Afvane	sb.
Afvanthed	sb.
afvarte	v.
afvaske	v.
Afvej	sb.
afveje	v.
afvejs	adv.
afveksle	v.
Afveksling	sb.
afvende	v.
afvendig	adj.
afvente	v.
Afverden	sb.
afvide	v.
afvige	v.
Afvigelighed	sb.
Afvigelse	sb.
Afviger	sb.
afvigt	adj.
afvikle	v.
afvinde	v.
afvinde	v.
afvinge	v.
afvinkle	v.
afvise	v.
Afviser	sb.
Afviserbuk	sb.
Afviserpæl	sb.
Afvisersten	sb.
Afviserværk	sb.
afviske	v.
Afvisker	sb.
afvisne	v.
Afvisning	sb.
Afvisningsdom	sb.
Afvisningsgrund	sb.
Afvred	sb.
afvride	v.
afvriste	v.
afvulkanisere	v.
afvæbne	v.
afvælte	v.
afvænne	v.
Afværg	sb.
afværge	v.
afværgelig	adj.
Afværgelsespligt	sb.
afværne	v.
afynde	v.
afæde	v.
afændre	v.
Afændring	sb.
afæske	v.
aføse	v.
Agat	sb.
Agatglas	sb.
Agatmandel	sb.
agatrød	adj.
Agatsnegl	sb.
Agatsten	sb.
Agave	sb.
age-	i ssgr.
age	v.
Agebræt	sb.
Agedyne	sb.
Agedør	sb.
Agefjæl	sb.
Agehynde	sb.
Agekurv	sb.
Agemel	sb.
Agent	sb.
agentere	v.
Agentinde	sb.
Agentur	sb.
Ageport	sb.
Agepost	sb.
Agepude	sb.
Ager-	i ssgr.
Ager	sb.
Ager	sb.
Agerbed	sb.
Agerbrug	sb.
Agerbruger	sb.
Agerbund	sb.
Agerbønne	sb.
Agerdyrkelse	sb.
agerdyrkende	adj.
Agerdyrker	sb.
Agerdyrkning	sb.
agere	v.
Agerende	sb.
Agerfald	sb.
Agerfure	sb.
Agerhane	sb.
Agerhejre	sb.
Agerhø	sb.
Agerhøne	sb.
Agerhønse-	i ssgr.
Agerhønsejagt	sb.
Agerhønseko	sb.
Agerhønsekylling	sb.
Agerhønselygte	sb.
Agerjord	sb.
Agerkaal	sb.
Agerland	sb.
Agerlinie	sb.
Agerlod	sb.
Agermand	sb.
Agermark	sb.
Agermon	sb.
Agermus	sb.
Agermynte	sb.
Agermaane	sb.
Agern	sb.
Agernbæger	sb.
Agernhat	sb.
Agernkaffe	sb.
Agernkop	sb.
Agernolie	sb.
Agerntræ	sb.
Agerran	sb.
Agerren	sb.
Agerrende	sb.
Agerrikse	sb.
Agerryg	sb.
Agersennep	sb.
Agerskifte	sb.
Agerslæber	sb.
Agerslæbning	sb.
Agersmand	sb.
Agersnegl	sb.
Agersnerle	sb.
Agertidsel	sb.
Agertorn	sb.
Ageruld	sb.
Agerum	sb.
Agerum	sb.
Agerært	sb.
Agestol	sb.
Agesvend	sb.
Agesæde	sb.
Agetøj	sb.
aggressiv	adj.
agil	adj.
Agild	sb.
Agilitet	sb.
Agio	sb.
Agitation	sb.
Agitator	sb.
agitatorisk	adj.
agitere	v.
agle	v.
Agn	sb.
agne	v.
Agnfisk	sb.
Agnnaal	sb.
Agraf	sb.
Agraman	sb.
Agrar	sb.
Agt	sb.
agtbar	adj.
Agtbarhed	sb.
agte	v.
Agtelse	sb.
agtelsesfuld	adj.
Agtelsestegn	sb.
agten	adv.
agter-	i ssgr.
agter	adv.
Agterbølge	sb.
Agterdel	sb.
Agterdæk	sb.
Agterende	sb.
Agterfartøj	sb.
Agtergast	sb.
Agterhaler	sb.
Agterhaand	sb.
Agterkant	sb.
Agterkastel	sb.
Agterlast	sb.
agterlig	adj.
Agterlig	sb.
Agterluge	sb.
Agterløber	sb.
Agtermand	sb.
Agterpart	sb.
Agterpik	sb.
Agterpligt	sb.
Agterrund	sb.
Agtersejl	sb.
Agterskib	sb.
Agterspejl	sb.
agterstaf	
Agterstand	sb.
Agterstavn	sb.
Agtersting	sb.
Agterstævn	sb.
Agtertanke	sb.
Agteraare	sb.
Agthed	sb.
-agtig	suffiks.
agtløs	adj.
Agtning	sb.
agtpaagive	v.
Agtpaagivelse	sb.
agtpaagiven	adj.
agtpaagivende	adj.
Agtpaagivenhed	sb.
Agtpaagiver	sb.
agtsom	adj.
Agtsomhed	sb.
agtværdig	adj.
Agurk	sb.
Agurkeasie	sb.
Agurkesalat	sb.
Agurketid	sb.
ah	interj.
aha	interj.
ahoj	interj.
Ahorn	sb.
Ahornsukker	sb.
aimabel	adj.
Air	sb.
ajle	v.
Ajle	sb.
Ajlebeholder	sb.
Ajlebrønd	sb.
Ajlegrube	sb.
Ajlekule	sb.
Ajlekumme	sb.
Ajlepumpe	sb.
Ajlespreder	sb.
Ajletønde	sb.
Ajlevogn	sb.
ak	interj.
Akacie	sb.
Akademi-	i ssgr.
Akademi	sb.
Akademibygning	sb.
Akademiker	sb.
Akademiordbog	sb.
Akademiraad	sb.
akademisk	adj.
Akademist	sb.
akavet	adv. ell. adj.
Akeleje	sb.
Akilleshæl	sb.
Akillessene	sb.
Akkermær	sb.
Akklamation	sb.
akklimatisere	v.
akkommodere	v.
Akkompagnatrice	sb.
Akkompagnatør	sb.
Akkompagnement	sb.
akkompagnere	v.
Akkord	sb.
Akkordarbejde	sb.
Akkordarbejder	sb.
Akkordbetaling	sb.
akkordere	v.
Akkordforhandling	sb.
Akkordløn	sb.
Akkordpris	sb.
Akkordret	sb.
Akkordsystem	sb.
akkreditere	v.
Akkreditiv	sb.
Akkuchør	sb.
Akkumulator	sb.
akkurat	adj.
Akkuratesse	sb.
Akkusativ	sb.
Akkvisition	sb.
Akkvisitør	sb.
Akrobat	sb.
Aks	sb.
aksblomstret	adj.
Akse	sb.
Aksecylinder	sb.
aksefast	adj.
Aksekors	sb.
Aksekrans	sb.
Aksel	sb.
Aksel	sb.
Aksel	sb.
Aksel	sb.
Akselarm	sb.
Akselben	sb.
Akselblad	sb.
akselbred	adj.
Akselbryst	sb.
Akselbær	sb.
Akselbærer	sb.
Akselbaand	sb.
Akseldam	sb.
Akseled	sb.
akselfast	adj.
Akselfletning	sb.
Akselflig	sb.
Akselgang	sb.
Akselgrube	sb.
Akselhul	sb.
Akselhule	sb.
Akseljærn	sb.
Akselknop	sb.
Akselkobling	sb.
Akselkøbing	sb.
Akselledning	sb.
Akselleje	sb.
Akselmuffe	sb.
Akselmule	sb.
Akselmærke	sb.
Akselring	sb.
Akselrøn	sb.
Akselsadel	sb.
Akselskav	sb.
Akselskærf	sb.
akselstad	
akselstillet	adj.
Akselstok	sb.
Akselstykke	sb.
Akselstaal	sb.
Akselsøle	sb.
Akseltap	sb.
Akseltorv	sb.
Akseltræ	sb.
Akseltræk	sb.
Akseltunnel	sb.
Akselved	sb.
Akseplan	sb.
Aksesamling	sb.
Akseskæg	sb.
Aksestrøm	sb.
Aksevidde	sb.
Aksevinkel	sb.
Aksgræs	sb.
aksgul	adj.
Aksiom	sb.
aksle	v.
aksle	v.
Aksløber	sb.
Aksløfter	sb.
akstung	adj.
Aksugle	sb.
Akt	sb.
Akt	sb.
aktere	v.
Aktie-	i ssgr.
Aktie	sb.
Aktiebeløb	sb.
Aktiebog	sb.
Aktiebrev	sb.
Aktieejer	sb.
Aktieforetagende	sb.
Aktiehaver	sb.
Aktiekapital	sb.
Aktielov	sb.
Aktieret	sb.
Aktieselskab	sb.
Aktiesvimmel	sb.
Aktietegning	sb.
Aktietyr	sb.
Aktieudbytte	sb.
Aktion	sb.
aktionere	v.
Aktionscentrum	sb.
Aktionsradius	sb.
Aktionssag	sb.
Aktionær	sb.
aktiv	adj.
Aktiv	sb.
aktivisk	adj.
Aktivitet	sb.
aktmæssig	adj.
Aktor	sb.
Aktorat	sb.
aktorere	v.
Aktrice	sb.
Aktsbekræftelse	sb.
Aktsbeskrivelse	sb.
Aktstudium	sb.
Aktstykke	sb.
Aktualitet	sb.
Aktuar	sb.
aktuel	adj.
Aktør	sb.
Akustik	sb.
Akustiker	sb.
akustisk	adj.
akut	adj.
Akut	sb.
Akvamarin	sb.
Akvarel	sb.
Akvarium	sb.
Akvavit	sb.
Akvædukt	sb.
al-	i ssgr.
al	adv.
al	adj. og ubest. pron.
Al	sb.
Alabast	sb.
Alabaster-	i ssgr.
Alabastergips	sb.
Alabasterglas	sb.
Alabasterkrukke	sb.
alabasterne	adj.
Alabastgips	sb.
Alabastglas	sb.
Alabastlampe	sb.
Alabastpapir	sb.
Alabastvase	sb.
alamodisk	adj.
Alant	sb.
Alantrod	sb.
Alarm-	i ssgr.
Alarm	sb.
Alarmapparat	sb.
alarmere	v.
Alarmfløjte	sb.
Alarmhus	sb.
Alarmklokke	sb.
Alarmkvarter	sb.
Alarmpibe	sb.
Alarmplads	sb.
Alarmsignal	sb.
Alarmskud	sb.
Alarmstilling	sb.
Alarmsvømmer	sb.
Alarmtromme	sb.
albarmhjertig	adj.
Albarmhjertighed	sb.
Albatros	sb.
Albehersker	sb.
Albevæger	sb.
Albino	sb.
Alblomst	sb.
Albue-	i ssgr.
albue	v.
Albue	sb.
Albueben	sb.
Albuebøjning	sb.
albuedyb	adj.
albuefri	adj.
Albuefrihed	sb.
Albuehoved	sb.
Albuehule	sb.
Albueled	sb.
Albuemuskel	sb.
Albuemaal	sb.
Albuenerve	sb.
Albuerum	sb.
Albueskæl	sb.
Albuespids	sb.
Albuestykke	sb.
Albuestød	sb.
Albuesvamp	sb.
Albuesvend	sb.
Albueærme	sb.
Album	sb.
aldeles	adv.
Alder	sb.
Alderdom	sb.
alderdomlig	adj.
Alderdoms-	i ssgr.
Alderdomsforsikring	sb.
Alderdomsforsker	sb.
alderdomsforsørge	v.
Alderdomsforsørgelse	sb.
Alderdomshjem	sb.
Alderdomskoldbrand	sb.
Alderdomsminde	sb.
Alderdomssvaghed	sb.
Alderdomssvækkelse	sb.
Alderdomsunderstøttelse	sb.
alderdomsunderstøttet	adj.
Aldermand	sb.
Alderne	sb.
Aldersbestemmelse	sb.
aldersdød	adj.
Aldersformand	sb.
Aldersforskel	sb.
Aldersfølge	sb.
Aldersgrænse	sb.
aldersgraa	adj.
Aldersklasse	sb.
Aldersorden	sb.
Alderspræsident	sb.
Aldersring	sb.
alderssløv	adj.
aldersstøttet	adj.
alderstegen	adj.
Alderstillæg	sb.
aldrende	adj.
aldres	v.
aldret	adj.
aldrig	adv.
Aleksandriner	sb.
aleksandrinsk	adj.
Alen-	i ssgr.
Alen	sb.
alenbred	adj.
alendyb	adj.
alene	adj.
alene	adj.
aleneste	adv. og konj.
Alenhed	sb.
Alenhedslære	sb.
alenhøj	adj.
Alenkram	sb.
Alenkræmmer	sb.
alenlang	adj.
Alenmaal	sb.
Alenridder	sb.
Alenstok	sb.
alental	
Alentræ	sb.
alentyk	adj.
Alenvare	sb.
Alenvis	sb.
alert	adj.
Alf	sb.
Alfa	sb.
Alfabet	sb.
alfabetisk	adj.
Alfader	sb.
alfar	adj.
alfare	
Alfarvej	sb.
Alfe-	i ssgr.
Alfedans	sb.
Alfedronning	sb.
Alfeleg	sb.
alfelet	adj.
Alfepige	sb.
Alfons	sb.
Alfonseri	sb.
alforbarmende	adj.
Alforbarmer	sb.
Alforening	sb.
Alfrelser	sb.
Algade	sb.
Alge	sb.
Algebra	sb.
algebraisk	adj.
Algelav	sb.
algemen	adj.
Alger	sb.
Algesvamp	sb.
Algiver	sb.
algod	adj.
Algode	sb.
Algodhed	sb.
Algud	sb.
algyldig	adj.
Algyldighed	sb.
Alhed	sb.
Alhede	sb.
alhel	adj.
Alherre	sb.
Alhersker	sb.
Alhore	sb.
Alhus	sb.
Alibi	sb.
Alimentant	sb.
Alimentation	sb.
Alimentationsbidrag	sb.
alimentere	v.
Aling	sb.
Alk	sb.
Alke-	i ssgr.
alke	v.
Alkefugl	sb.
Alkekonge	sb.
Alkohol	sb.
alkoholdig	adj.
Alkoholforgiftning	sb.
alkoholfri	adj.
Alkoholgæring	sb.
alkoholholdig	adj.
alkoholisere	v.
alkoholisk	adj.
Alkoholisme	sb.
Alkoholist	sb.
Alkoran	sb.
Alkove	sb.
Alkoveseng	sb.
Alkymi	sb.
Alkymist	sb.
alkymistisk	adj.
alkyndig	adj.
alkærlig	adj.
Alkærlighed	sb.
alle	v.
Allé	sb.
Allegori	sb.
allegorisere	v.
allegorisk	adj.
Allehelgen	sb.
Allehelgensdag	sb.
Allehelgenskirsebær	sb.
Allehelgenssommer	sb.
Allehaande	sb.
Allemands-	i ssgr.
allenfals	adv.
allenstund	adv.
aller-	i ssgr.
allerbedst	adj.
allerbitterst	adj.
allerede	adv.
allereneste	adj.
allerhelligst	adj.
allerhelst	adv.
allerhelvedes	adj.
allerhøjest	adj.
allerkristeligst	adj.
allerkærest	adj.
allermest	adj.
allermindst	adj.
allernaadigst	adj.
allersnarest	adv.
allersom-	i ssgr.
allerunderdanigst	adj.
allerærbødigst	adj.
Allesjælesdag	sb.
allesteds	adv.
Allestedsnærværelse	sb.
allestedsnærværende	adj.
allevegne	adv.
Alliance	sb.
alliere	v.
Alligator	sb.
Alligatorpære	sb.
Alligatorskildpadde	sb.
Alligatortang	sb.
alligevel	adv. og konj.
Allike	sb.
Allitteration	sb.
allitterere	v.
Alliv	sb.
Allonge	sb.
Allongeparyk	sb.
alludere	v.
Allusion	sb.
Alm	sb.
Almagt	sb.
Almanak	sb.
Almanakmaaned	sb.
Almanaktrykker	sb.
almen-	i ssgr.
almen	adj.
almenagtet	adj.
Almenbefindende	sb.
Almenbegreb	sb.
Almenbetragtning	sb.
Almenbevidsthed	sb.
Almendannelse	sb.
almendannende	adj.
Almeneje	sb.
almenfattelig	adj.
Almenfolk	sb.
Almenforestilling	sb.
almenforstaaelig	adj.
Almenfølelse	sb.
almenfølt	adj.
Almengods	sb.
almengyldig	adj.
Almengyldighed	sb.
almengøre	v.
Almenhed	sb.
Almenheld	sb.
Almenindtryk	sb.
almeninteressant	adj.
Almeninteresse	sb.
almenkendt	adj.
Almenkultur	sb.
Almenlidelse	sb.
Almenlægedom	sb.
Almenlæsning	sb.
Almenmand	sb.
Almenmening	sb.
Almenmenneske	sb.
almenmenneskelig	adj.
Almenmøde	sb.
Almennytte	sb.
almennyttig	adj.
Almenoplysning	sb.
Almenraad	sb.
Almensag	sb.
Almensandhed	sb.
Almensans	sb.
Almensikkerhed	sb.
Almenskole	sb.
Almensted	sb.
Almenstemme	sb.
Almensætning	sb.
Almentanke	sb.
Almentilstand	sb.
Almenundervisning	sb.
Almenvel	sb.
almenvigtig	adj.
Almenvilje	sb.
Almenvæbning	sb.
Almenvæsen	sb.
Almenyndest	sb.
almenyndet	adj.
Almenyndling	sb.
Almenaand	sb.
Almind	sb.
Almindejord	sb.
almindelig	adj.
almindelig	adj.
almindeliggøre	v.
Almindelighed	sb.
almindeligvis	adv.
Alminding	sb.
Almindkirke	sb.
Almisse	sb.
Almissebarn	sb.
Almissedød	sb.
Almissehus	sb.
Almisselem	sb.
Almue-	i ssgr.
Almue	sb.
Almuebog	sb.
Almuedigter	sb.
Almuedragt	sb.
Almuefolk	sb.pl.
Almuefortælling	sb.
Almuelærer	sb.
Almuelærerinde	sb.
Almuemand	sb.
Almuemening	sb.
Almuemaal	sb.
Almueskole	sb.
Almuesprog	sb.
Almuestil	sb.
Almuetribun	sb.
almulig	adj.
Almulighed	sb.
almægtig	adj.
Almægtighed	sb.
Alnatur	sb.
Alnaade	sb.
Aloe	sb.
Alp	sb.
Alpaka	sb.
Alpe-	i ssgr.
Alpeblomst	sb.
Alpedrift	sb.
Alpeglød	sb.
Alpehare	sb.
Alpehorn	sb.
alpehøj	adj.
Alpejæger	sb.
Alpekrage	sb.
Alpeland	sb.
Alpelandskab	sb.
Alpeplante	sb.
Alperose	sb.
Alpestok	sb.
Alpesvale	sb.
Alpesø	sb.
Alpeurt	sb.
Alpeviol	sb.
alpin	adj.
alpisk	adj.
alretfærdig	adj.
Alrune	sb.
Alrunerod	sb.
alraadende	adj.
alse	v.
alsidig	adj.
Alsidighed	sb.
Alsind	sb.
Alsinger	sb.
Alskaber	sb.
Alskabning	sb.
alskens	
Alskønhed	sb.
alskønt	konj.
alsom-	i ssgr.
alsted	adv.
Alster	sb.
alstille	adj. og adv.
alstre	v.
Alstyrelse	sb.
alstyrende	adj.
Alstyrer	sb.
Alsæd	sb.
Alsædbrug	sb.
Alsædjord	sb.
Alsædtægt	sb.
alt	adv.
Alt	sb.
Alt	sb.
Altan	sb.
Altandør	sb.
Altankasse	sb.
Altantag	sb.
Altanvindue	sb.
Altbasun	sb.
altbeherskende	adj.
Alter	sb.
Alteration	sb.
Alterbillede	sb.
Alterblad	sb.
Alterbog	sb.
Alterbord	sb.
Alterbæger	sb.
Alterdegn	sb.
Alterdisk	sb.
Alterdug	sb.
alterere	v.
Alterfod	sb.
Altergang	sb.
Altergulv	sb.
Altergænger	sb.
Altergæst	sb.
Alterhøj	sb.
Alterild	sb.
Alterkalk	sb.
Alterkande	sb.
Alterkar	sb.
Alterklæde	sb.
Alterklæder	sb.pl.
Alterkors	sb.
Alterlue	sb.
Alterlys	sb.
alternativ	adj.
Alternativ	sb.
alternere	v.
Alteropsats	sb.
Alterskab	sb.
Alterskammel	sb.
Alterskole	sb.
Alterskranke	sb.
Alterstage	sb.
Altersten	sb.
Alterstolpe	sb.
altersætte	v.
Altertavle	sb.
Altertjener	sb.
Altertjeneste	sb.
Altertrin	sb.
Altertøj	sb.
Altervin	sb.
altforbarmende	adj.
Altforglemmelse	sb.
altforglemmende	adj.
altformaaende	adj.
altgennemtrængende	adj.
Althorn	sb.
altid	adv.
Altidgrøn	sb.
Altidkær	sb.
alting	pron.
Alting	sb.
Altklarinet	sb.
Altnøgle	sb.
altomfattende	adj.
altomspændende	adj.
altopgivende	adj.
Altsanger	sb.
Altstemme	sb.
Altstreng	sb.
altsaa	adv.
Altvideri	sb.
Altviolin	sb.
altysk	adj.
Altysker	sb.
Altæa	sb.
altædende	adj.
Altæder	sb.
Aluminium	sb.
Alumnus	sb.
Alun	sb.
alune	v.
Alungarvning	sb.
Alungrød	sb.
alunig	adj.
Alunjord	sb.
Alunlæder	sb.
Alunmel	sb.
Alunshandske	sb.
Alunskifer	sb.
Alunskind	sb.
Alunsten	sb.
Alunvand	sb.
Alunværk	sb.
Alvej	sb.
Alverden	sb.
alvidende	adj.
Alvidenhed	sb.
Alvidskab	sb.
alviis	adj.
Alviished	sb.
Alvirken	sb.
Alvirker	sb.
alvirksom	adj.
Alvisdom	sb.
Alvor	sb.
alvorlig	adj.
Alvorlighed	sb.
Alvors-	i ssgr.
Alvorsblik	sb.
Alvorsfest	sb.
alvorsfuld	adj.
Alvorskvinde	sb.
Alvorsmand	sb.
Alvorsmine	sb.
Alvorsnak	sb.
Alvorsord	sb.
Alvorssky	sb.
alvorsstor	adj.
Alvorsstund	sb.
Alvorstale	sb.
Alvorstid	sb.
alvorstung	adj.
Alvælde	sb.
alvældig	adj.
Alværelse	sb.
alværende	adj.
Alvæsen	sb.
Alaand	sb.
Amager-	i ssgr.
Amager	sb.
Amager	propr.
amageragtig	adj.
Amagerbrød	sb.
Amagerdal	sb.
Amagerdragt	sb.
Amagerforretning	sb.
Amagergrand	sb.
Amagergrønt	sb.
Amagerhylde	sb.
Amagerhætte	sb.
Amagerinde	sb.
Amagerkone	sb.
Amagermad	sb.
Amagermor	sb.
Amagerrod	sb.
Amagerspil	sb.
Amagersyning	sb.
Amagertorv	sb.
Amagertørklæde	sb.
Amalgam	sb.
amalgamere	v.
Amanuensis	sb.
Amarant	sb.
Amarantfarve	sb.
amarantrød	adj.
Amaranttræ	sb.
Amarel	sb.
Amatør	sb.
Amatørfotograf	sb.
Amatørfotografi	sb.
Amazone	sb.
Amazonedragt	sb.
Amazoninde	sb.
Amazonmyre	sb.
Amazonpapegøje	sb.
Amazonsten	sb.
Amazonægteskab	sb.
Ambassade	sb.
ambassadere	v.
Ambassadør	sb.
Ambe	sb.
Ambition	sb.
Ambolt-	
Ambolt	sb.
Amboltbane	sb.
Amboltblok	sb.
Ambolthorn	sb.
Ambolthul	sb.
Amboltklods	sb.
Amboltstok	sb.
Ambra	sb.
Ambrablomster	sb.
Ambraduft	sb.
ambraduftende	adj.
Ambratræ	sb.
Ambrosia	sb.
Ambrosiasvamp	sb.
Ambrosie	sb.
ambrosisk	adj.
Ambulance	sb.
ambulant	adj.
ambulatorisk	adj.
ambulere	v.
Amdam	sb.
ame	v.
Ame	sb.
amen	interj.
Amendement	sb.
Amerikaner	sb.
amerikanisere	v.
Amerikanisme	sb.
amerikansk	adj.
ametyst	adj.
Ametyst	sb.
ametystviolet	adj.
amfibialsk	adj.
amfibisk	adj.
Amfibium	sb.
Amfiteater	sb.
amfiteatralsk	adj.
Amindelse	sb.
Amindelses-	i ssgr.
Amindelsesdigt	sb.
Amindelsestale	sb.
Amindelsestegn	sb.
amindelsesværdig	adj.
Aminding	sb.
Amingsbrev	sb.
Amingsmærke	sb.
Amingstal	sb.
amme	v.
Amme	sb.
Ammebarn	sb.
Ammeblad	sb.
Ammebørs	sb.
Ammedyr	sb.
Ammekammer	sb.
Ammekultur	sb.
Ammemælk	sb.
Ammeorgan	sb.
Ammerod	sb.
Ammesnak	sb.
Ammestue	sb.
Ammestueeventyr	sb.
Ammestuefilosofi	sb.
Ammestuefortælling	sb.
Ammestuehistorie	sb.
Ammestueovertro	sb.
Ammestuesladder	sb.
Ammestuesnak	sb.
Ammetræ	sb.
Ammoniak	sb.
Ammunition	sb.
amne	v.
amnestere	v.
Amnesti	sb.
Amning	sb.
Amning	sb.
Amok	sb.
amoralsk	adj.
Amorbue	sb.
Amorin	sb.
amortere	v.
amortisere	v.
Amour	sb.
Amourette	sb.
ampel	adj.
Ampel	sb.
Ampelplante	sb.
ample	v.
ampligere	v.
Amputationsstump	sb.
amputere	v.
Ampère	sb.
Amt	sb.
Amtmand	sb.
Amtmandinde	sb.
Amtmandskab	sb.
Amts-	i ssgr.
Amtsavis	sb.
Amtsbarber	sb.
Amtsbetjent	sb.
Amtsbroder	sb.
Amtsfane	sb.
Amtsfond	sb.
Amtsforstander	sb.
Amtsforvalter	sb.
Amtsfuldmægtig	sb.
Amtshus	sb.
Amtsiver	sb.
Amtskasse	sb.
Amtskirurg	sb.
Amtskommune	sb.
Amtskontor	sb.
Amtskriver	sb.
Amtslæge	sb.
Amtsmester	sb.
amtsmæssig	adj.
Amtspas	sb.
Amtsprovst	sb.
Amtsrejse	sb.
Amtsrepartitionsfond	sb.
Amtsrettighed	sb.
Amtsraad	sb.
Amtsskilt	sb.
Amtssvend	sb.
Amtssygehus	sb.
Amtstue	sb.
Amtsvej	sb.
Amtsvejinspektør	sb.
Amulet	sb.
Amur	sb.
amusant	adj.
amusere	v.
Amøblement	sb.
an	adv.
Anabaptist	sb.
Anagram	sb.
Anakronisme	sb.
Analfabet	sb.
analfabetisk	adj.
analog	adj.
Analogi-	i ssgr.
Analogi	sb.
Analogidannelse	sb.
analogisk	adj.
Analogislutning	sb.
Analyse	sb.
analysere	v.
analytisk	adj.
Ananas	sb.
Ananashamp	sb.
Ananasjordbær	sb.
Anapæst	sb.
anapæstisk	adj.
Anarki	sb.
anarkisk	adj.
Anarkisme	sb.
Anarkist	sb.
anarkistisk	adj.
Anatom	sb.
anatomere	v.
Anatomi-	i ssgr.
Anatomi	sb.
Anatomibord	sb.
Anatomikammer	sb.
Anatomiker	sb.
anatomisk	adj.
Anatomist	sb.
anbede	v.
anbefale	v.
anbefalelig	adj.
Anbefalelse	sb.
anbefalelsesværdig	adj.
Anbefalingsbrev	sb.
Anbefalingsgebyr	sb.
Anbefalingskort	sb.
Anbefalingspaategning	sb.
Anbefalingsskrivelse	sb.
anbelange	v.
anbemærke	v.
anbetro	v.
anbinde	v.
anblæse	v.
anbore	v.
Anboring	sb.
Anboringsmester	sb.
anbringe	v.
Anbringende	sb.
Anbringer	sb.
Anbrud	sb.
anbryde	v.
anbrække	v.
anbrænde	v.
anbyde	v.
anbygge	v.
Anciennitet	sb.
And	sb.
Andagt	sb.
Andagtsbillede	sb.
Andagtsbog	sb.
Andagtsbøn	sb.
andagtsfuld	adj.
Andagtskammer	sb.
Andagtsrejse	sb.
Andagtsskrift	sb.
Andagtsstund	sb.
Andagtstime	sb.
Andagtstaare	sb.
Andagtsværelse	sb.
andagtsøgende	adj.
Andagtsøvelse	sb.
Ande-	i ssgr.
Andeavl	sb.
Andedam	sb.
Andefald	sb.
Andefamilie	sb.
Andefedt	sb.
Andefugl	sb.
Andefænger	sb.
Andegaard	sb.
Andehagl	sb.
Andehus	sb.
Andehval	sb.
Andejagt	sb.
Andekøje	sb.
Andel	sb.
Andel	sb.
Andels-	i ssgr.
Andelsbageri	sb.
Andelsbank	sb.
Andelsbevægelse	sb.
Andelsbog	sb.
Andelsbonde	sb.
Andelsbryggeri	sb.
Andelsdrift	sb.
Andelsforening	sb.
Andelsforetagende	sb.
Andelsfrugteri	sb.
Andelshaver	sb.
Andelsløn	sb.
Andelsmejeri	sb.
Andelsmælkeri	sb.
Andelsprincip	sb.
Andelssag	sb.
Andelsslagteri	sb.
Andelssystem	sb.
Andelstanke	sb.
Andelstyr	sb.
Andemad	sb.
Andemusling	sb.
anden-	i ssgr.
anden	num. ell. ubest. pron.
Andendag	sb.
Andendags-	
Andendagsbryllup	sb.
Andendagsfeber	sb.
Andendagsgilde	sb.
Andendagsgaar	sb.
Andendagskjole	sb.
Andendagssygdom	sb.
andengrads	adj.
andenhaands	adj.
Andenkarl	sb.
andenklasses	adj.
Andenlærer	sb.
Andenmand	sb.
Andenmarch	sb.
Andenpræst	sb.
andenrangs	adj.
andensteds	adv.
andenstedsfra	adv.
andenstedshen	adv.
Andenstedsnærværelse	sb.
Andenæb	sb.
Andepark	sb.
Andeputte	sb.
Anderi	sb.
anderledes	adv. og adj.
anderledesartet	adj.
Anderledeshed	sb.
anderledesmenende	adj.
anderledestroende	adj.
anderledestænkende	adj.
anderlund	adv.
Andeskrog	sb.
Andeskæl	sb.
Andespil	sb.
Andesteg	sb.
Andesti	sb.
Andetræk	sb.
Andrag	sb.
andrage	v.
Andragende	sb.
andre	
andre	v.
Andre	sb.
andreje	v.
Andrienne	sb.
Andrik	sb.
andrive	v.
anduve	v.
Anduvnings-	i ssgr.
Anduvningsfyr	sb.
Anduvningskort	sb.
